cohort_name,AUC,AUC_train,AUPRC,decision_threshold,acc_thr,accuracy_train,precision_train,recall_train,f1_train,TP,TN,FP,FN,0: precision,0: recall,0: f1_score,0: support,1: precision,1: recall,1: f1_score,1: support,macro-avg: precision,macro-avg: recall,macro-avg: f1_score,macro-avg: support,weighted-avg: precision,weighted-avg: recall,weighted-avg: f1_score,weighted-avg: support,accuracy,balanced_accuracy,success_rate,duration,iteration,Specificity
mag_cohorts_2021_v3_Simulation_Cohort_140Z2156899_18793_3000_0.75_1.25_0.5_0.9575,0.847299859880874,0.8707312770295765,0.8460952935566499,0.4923093318939209,0.7822222222222223,0.7873809523809524,0.7783433595557612,0.8024809160305344,0.7902278599953019,389,315,112,84,0.7894736842105263,0.7377049180327869,0.7627118644067797,427,0.7764471057884231,0.8224101479915433,0.7987679671457905,473,0.7829603949994748,0.7800575330121651,0.7807399157762851,900,0.78262749355091,0.7822222222222223,0.7816613495129487,900,0.7822222222222223,0.7800575330121651,0,0.12,17.0,0.7377049180327869
mag_cohorts_2021_v3_Simulation_Cohort_140Z2156899_18793_3000_0.75_1.25_0_0.976,0.8699615291304197,0.8706569003424955,0.8536654234002419,0.4494219720363617,0.7933333333333333,0.780952380952381,0.7615658362989324,0.816793893129771,0.7882136279926335,393,321,106,80,0.800498753117207,0.7517564402810304,0.7753623188405797,427,0.7875751503006012,0.8308668076109936,0.808641975308642,473,0.7940369517089041,0.7913116239460121,0.7920021470746108,900,0.7937066818591464,0.7933333333333333,0.7928526271843503,900,0.7933333333333333,0.7913116239460121,0,0.114,16.0,0.7517564402810304
mag_cohorts_2021_v3_Simulation_Cohort_140Z2156899_18793_3000_0.75_1.5_0.1_0.988,0.8550138386203959,0.854373848068383,0.8495716557344465,0.5369412899017334,0.78,0.770952380952381,0.7820895522388059,0.75,0.7657087189478812,352,350,77,121,0.7430997876857749,0.819672131147541,0.779510022271715,427,0.8205128205128205,0.7441860465116279,0.7804878048780488,473,0.7818063040992977,0.7819290888295845,0.7799989135748819,900,0.7837846371604333,0.78,0.7800239013525992,900,0.78,0.7819290888295845,0,0.138,16.0,0.819672131147541
mag_cohorts_2021_v3_Simulation_Cohort_140Z2156899_18793_3000_0.75_1.5_0.25_0.956,0.8604799698966683,0.8560358722389922,0.8450637185811605,0.5400031805038452,0.7744444444444445,0.7761904761904762,0.7825024437927663,0.7638358778625954,0.7730564944471269,351,346,81,122,0.7393162393162394,0.810304449648712,0.7731843575418994,427,0.8125,0.7420718816067653,0.7756906077348066,473,0.7759081196581197,0.7761881656277386,0.774437482638353,900,0.777778371320038,0.7744444444444445,0.774501531254394,900,0.7744444444444445,0.7761881656277386,0,0.107,18.0,0.810304449648712
mag_cohorts_2021_v3_Simulation_Cohort_140Z2156899_18793_3000_0.75_1.5_0.5_0.97367,0.8611384802768715,0.854703327721824,0.8555125863969864,0.49900808930397034,0.7844444444444445,0.7661904761904762,0.7847648261758691,0.7323473282442748,0.7576505429417572,345,361,66,128,0.7382413087934561,0.8454332552693209,0.7882096069868996,427,0.8394160583941606,0.7293868921775899,0.7805429864253394,473,0.7888286835938083,0.7874100737234554,0.7843762967061194,900,0.7914142605280485,0.7844444444444445,0.7841803719584352,900,0.7844444444444445,0.7874100737234554,0,0.109,17.0,0.8454332552693209
mag_cohorts_2021_v3_Simulation_Cohort_140Z2156899_18793_3000_0.75_1.5_0_0.9505,0.8593609973709098,0.8482426466853394,0.8545483128095037,0.5677219033241272,0.7655555555555555,0.7569047619047619,0.8295524218271,0.6455152671755725,0.726053125838476,304,385,42,169,0.6949458483754513,0.9016393442622951,0.7849133537206932,427,0.8786127167630058,0.642706131078224,0.7423687423687424,473,0.7867792825692286,0.7721727376702596,0.7636410480447178,900,0.7914729914280216,0.7655555555555555,0.7625537968657234,900,0.7655555555555555,0.7721727376702596,0,0.108,17.0,0.9016393442622951
mag_cohorts_2021_v3_Simulation_Cohort_140Z2156899_18793_3000_0.75_1.75_0.1_0.96667,0.8440617712443865,0.8474284713958148,0.8415850021638861,0.4983938932418823,0.7733333333333333,0.77,0.7713736791546589,0.7662213740458015,0.7687888942077548,366,330,97,107,0.7551487414187643,0.7728337236533958,0.7638888888888888,427,0.7904967602591793,0.773784355179704,0.782051282051282,473,0.7728227508389718,0.7733090394165498,0.7729700854700854,900,0.7737260890982268,0.7733333333333333,0.7734342355175688,900,0.7733333333333333,0.7733090394165498,0,0.107,17.0,0.7728337236533958
mag_cohorts_2021_v3_Simulation_Cohort_140Z2156899_18793_3000_0.75_1.75_0.25_0.967,0.847037445969966,0.8369716307360753,0.8423268541993642,0.4120163023471832,0.7766666666666666,0.7585714285714286,0.7368651488616462,0.8029580152671756,0.7684931506849316,387,312,115,86,0.7839195979899497,0.7306791569086651,0.7563636363636365,427,0.7709163346613546,0.8181818181818182,0.7938461538461539,473,0.7774179663256522,0.7744304875452417,0.7751048951048951,900,0.7770856607072546,0.7766666666666666,0.7760627816627816,900,0.7766666666666666,0.7744304875452417,0,0.123,17.0,0.7306791569086651
mag_cohorts_2021_v3_Simulation_Cohort_140Z2156899_18793_3000_0.75_1.75_0.5_0.985,0.8372340583549123,0.842832989870258,0.8355999241918242,0.5396263599395752,0.7533333333333333,0.7507142857142857,0.8047646717024985,0.6607824427480916,0.7257008121561435,317,361,66,156,0.6982591876208898,0.8454332552693209,0.7648305084745762,427,0.8276762402088773,0.6701902748414377,0.7406542056074766,473,0.7629677139148836,0.7578117650553793,0.7527423570410264,900,0.7662750385921322,0.7533333333333333,0.7521245181899783,900,0.7533333333333333,0.7578117650553793,0,0.108,19.0,0.8454332552693209
mag_cohorts_2021_v3_Simulation_Cohort_140Z2156899_18793_3000_0.75_1.75_0_0.973,0.8391254189957964,0.840513480321017,0.8398847566048849,0.5506423711776733,0.7633333333333333,0.7569047619047619,0.8031584884376762,0.6793893129770993,0.7361075213233393,333,354,73,140,0.7165991902834008,0.8290398126463701,0.7687296416938111,427,0.8201970443349754,0.7040169133192389,0.7576791808873721,473,0.7683981173091881,0.7665283629828045,0.7632044112905916,900,0.7710456180238394,0.7633333333333333,0.7629220106255381,900,0.7633333333333333,0.7665283629828045,0,0.13,19.0,0.8290398126463701
mag_cohorts_2021_v3_Simulation_Cohort_140Z2156899_18793_3000_0.75_1_0.1_0.95867,0.8947819241376237,0.8906146825022494,0.8764767685632101,0.3834773302078247,0.8244444444444444,0.8073809523809524,0.7966804979253111,0.8244274809160306,0.8103165298944901,396,346,81,77,0.817966903073286,0.810304449648712,0.8141176470588235,427,0.8301886792452831,0.8372093023255814,0.8336842105263159,473,0.8240777911592845,0.8237568759871468,0.8239009287925697,900,0.8243901254392355,0.8244444444444444,0.8244009631922945,900,0.8244444444444444,0.8237568759871468,0,0.088,16.0,0.810304449648712
mag_cohorts_2021_v3_Simulation_Cohort_140Z2156899_18793_3000_0.75_1_0.25_0.9515,0.8817107406508855,0.8964533658172003,0.8640788091534033,0.46545395255088806,0.8066666666666666,0.810952380952381,0.7991727941176471,0.829675572519084,0.8141385767790262,388,338,89,85,0.7990543735224587,0.7915690866510539,0.7952941176470588,427,0.8134171907756813,0.8202959830866807,0.8168421052631578,473,0.80623578214907,0.8059325348688673,0.8060681114551083,900,0.806602831923319,0.8066666666666666,0.8066187822497419,900,0.8066666666666666,0.8059325348688673,0,0.115,16.0,0.7915690866510539
mag_cohorts_2021_v3_Simulation_Cohort_140Z2156899_18793_3000_0.75_1_0.5_0.9685,0.8871620183095593,0.886359451644269,0.872162656464982,0.4082060158252716,0.8211111111111111,0.8016666666666666,0.7667934093789607,0.8659351145038168,0.8133542460228547,408,331,96,65,0.8358585858585859,0.775175644028103,0.804374240583232,427,0.8095238095238095,0.8625792811839323,0.8352098259979529,473,0.8226911976911977,0.8188774626060177,0.8197920332905925,900,0.8220181978515312,0.8211111111111111,0.8205800538067465,900,0.8211111111111111,0.8188774626060177,0,0.183,26.0,0.775175644028103
mag_cohorts_2021_v3_Simulation_Cohort_140Z2156899_18793_3000_0.75_1_0_0.97333,0.8809779621826896,0.8967696934954866,0.8696298516209808,0.48569607734680176,0.8155555555555556,0.8145238095238095,0.8101742816768723,0.8206106870229007,0.8153590898317136,396,338,89,77,0.8144578313253013,0.7915690866510539,0.8028503562945368,427,0.8164948453608247,0.8372093023255814,0.826722338204593,473,0.815476338343063,0.8143891944883177,0.8147863472495649,900,0.8155283953684153,0.8155555555555556,0.8153964090094885,900,0.8155555555555556,0.8143891944883177,0,0.111,18.0,0.7915690866510539
mag_cohorts_2021_v3_Simulation_Cohort_140Z2156899_18793_3000_0.75_2_0.1_0.98033,0.8302627604953186,0.8374028114387716,0.8301115809255344,0.45228278636932373,0.7577777777777778,0.7552380952380953,0.7414104882459313,0.7824427480916031,0.7613741875580317,364,318,109,109,0.7447306791569087,0.7447306791569087,0.7447306791569087,427,0.7695560253699789,0.7695560253699789,0.7695560253699788,473,0.7571433522634439,0.7571433522634439,0.7571433522634438,900,0.7577777777777778,0.7577777777777778,0.7577777777777778,900,0.7577777777777778,0.7571433522634439,0,0.13,17.0,0.7447306791569087
mag_cohorts_2021_v3_Simulation_Cohort_140Z2156899_18793_3000_0.75_2_0.25_0.9775,0.8311688311688312,0.8234750965082867,0.8289334781335886,0.4584962725639343,0.7555555555555555,0.7480952380952381,0.7321109123434705,0.7810114503816794,0.7557710064635272,358,322,105,115,0.7368421052631579,0.7540983606557377,0.7453703703703702,427,0.7732181425485961,0.7568710359408034,0.764957264957265,473,0.755030123905877,0.7554846982982706,0.7551638176638176,900,0.7559597337476159,0.7555555555555555,0.7556643716365938,900,0.7555555555555555,0.7554846982982706,0,0.106,17.0,0.7540983606557377
mag_cohorts_2021_v3_Simulation_Cohort_140Z2156899_18793_3000_0.75_2_0.5_0.942,0.8533749894786875,0.8256614989986358,0.8519154116243288,0.4875049293041229,0.7866666666666666,0.7471428571428571,0.7544291338582677,0.7313931297709924,0.742732558139535,367,341,86,106,0.7628635346756152,0.7985948477751756,0.7803203661327232,427,0.8101545253863135,0.7758985200845666,0.7926565874730022,473,0.7865090300309643,0.7872466839298711,0.7864884768028626,900,0.7877175775713489,0.7866666666666666,0.7868037357926698,900,0.7866666666666666,0.7872466839298711,0,0.193,18.0,0.7985948477751756
mag_cohorts_2021_v3_Simulation_Cohort_140Z2156899_18793_3000_0.75_2_0_0.97417,0.8274257195339924,0.8376273020491684,0.8275992213991504,0.41999855637550354,0.7544444444444445,0.7573809523809524,0.7224287484510533,0.8344465648854962,0.7744077927828205,388,291,136,85,0.773936170212766,0.6814988290398126,0.7247820672478207,427,0.7404580152671756,0.8202959830866807,0.7783350050150452,473,0.7571970927399707,0.7508974060632467,0.751558536131433,900,0.7563415398913611,0.7544444444444445,0.7529271112077064,900,0.7544444444444445,0.7508974060632467,0,0.106,18.0,0.6814988290398126
mag_cohorts_2021_v3_Simulation_Cohort_140Z2156899_18793_3000_1.25_0.25_0.1_0.00533,1.0,0.9999925169796534,1.0,0.2923717796802521,1.0,0.9988095238095238,0.9980943306336351,0.9995229007633588,0.99880810488677,473,427,0,0,1.0,1.0,1.0,427,1.0,1.0,1.0,473,1.0,1.0,1.0,900,1.0,1.0,1.0,900,1.0,1.0,1,0.121,16.0,1.0
mag_cohorts_2021_v3_Simulation_Cohort_140Z2156899_18793_3000_1.25_0.25_0.25_0.013,0.9999900975882676,0.9999800452790758,0.998945147679325,0.589817225933075,0.9988888888888889,0.9973809523809524,0.9966650786088613,0.9980916030534351,0.9973778307508938,473,426,1,0,1.0,0.9976580796252927,0.9988276670574443,427,0.9978902953586498,1.0,0.9989440337909187,473,0.998945147679325,0.9988290398126464,0.9988858504241815,900,0.9988912330051571,0.9988888888888889,0.9988888242407037,900,0.9988888888888889,0.9988290398126464,1,0.101,16.0,0.9976580796252927
mag_cohorts_2021_v3_Simulation_Cohort_140Z2156899_18793_3000_1.25_0.25_0.5_0.00667,0.9998811710592115,0.9998931968914172,0.9974338481841074,0.709933340549469,0.9955555555555555,0.9923809523809524,0.9971098265895953,0.9875954198473282,0.9923298178331734,470,426,1,3,0.993006993006993,0.9976580796252927,0.9953271028037383,427,0.9978768577494692,0.9936575052854123,0.9957627118644068,473,0.9954419253782312,0.9956577924553525,0.9955449073340725,900,0.9955663774772056,0.9955555555555555,0.995556039565623,900,0.9955555555555555,0.9956577924553525,1,0.145,17.0,0.9976580796252927
mag_cohorts_2021_v3_Simulation_Cohort_140Z2156899_18793_3000_1.25_0.25_0_0.0025,1.0,0.9999965986271152,1.0,0.726555347442627,1.0,0.9983333333333333,0.9995217599234816,0.9971374045801527,0.9983281585860998,473,427,0,0,1.0,1.0,1.0,427,1.0,1.0,1.0,473,1.0,1.0,1.0,900,1.0,1.0,1.0,900,1.0,1.0,1,0.114,17.0,1.0
mag_cohorts_2021_v3_Simulation_Cohort_140Z2156899_18793_3000_1.25_0.5_0.1_0.42783,0.9928058978764278,0.9917135753780513,0.9696706265310916,0.3531128764152527,0.96,0.9530952380952381,0.9464033850493653,0.9604007633587787,0.9533506985555292,460,404,23,13,0.9688249400479616,0.9461358313817331,0.9573459715639812,427,0.9523809523809523,0.9725158562367865,0.9623430962343096,473,0.960602946214457,0.9593258438092598,0.9598445338991454,900,0.9601827109740778,0.96,0.9599722381962761,900,0.96,0.9593258438092598,0,0.128,18.0,0.9461358313817331
mag_cohorts_2021_v3_Simulation_Cohort_140Z2156899_18793_3000_1.25_0.5_0.25_0.54667,0.9967371553341817,0.9933303612892926,0.9779851786573052,0.3262951970100403,0.9733333333333334,0.9604761904761905,0.9513564078578111,0.9704198473282443,0.9607935758148323,468,408,19,5,0.9878934624697336,0.955503512880562,0.9714285714285715,427,0.9609856262833676,0.9894291754756871,0.9750000000000001,473,0.9744395443765506,0.9724663441781245,0.9732142857142858,900,0.9737518996740101,0.9733333333333334,0.9733055555555558,900,0.9733333333333334,0.9724663441781245,0,0.099,16.0,0.955503512880562
mag_cohorts_2021_v3_Simulation_Cohort_140Z2156899_18793_3000_1.25_0.5_0.5_0.54367,0.9894489802991518,0.9919049592923693,0.9702213466589789,0.3530958890914917,0.9611111111111111,0.9538095238095238,0.9402777777777778,0.9689885496183206,0.9544172932330827,461,404,23,12,0.9711538461538461,0.9461358313817331,0.9584816132858838,427,0.9524793388429752,0.9746300211416491,0.9634273772204807,473,0.9618165924984107,0.9603829262616911,0.9609544952531822,900,0.9613393550893552,0.9611111111111111,0.9610808869981775,900,0.9611111111111111,0.9603829262616911,0,0.136,17.0,0.9461358313817331
mag_cohorts_2021_v3_Simulation_Cohort_140Z2156899_18793_3000_1.25_0.5_0_0.38933,0.9966084239816606,0.9936897730241198,0.9812764957841653,0.49288883805274963,0.9722222222222222,0.9592857142857143,0.9670063076176614,0.9508587786259542,0.9588645657926389,459,416,11,14,0.9674418604651163,0.9742388758782201,0.970828471411902,427,0.9765957446808511,0.9704016913319239,0.9734888653234359,473,0.9720188025729837,0.9723202836050719,0.972158668367669,900,0.972252735169608,0.9722222222222222,0.9722266562120748,900,0.9722222222222222,0.9723202836050719,0,0.106,16.0,0.9742388758782201
mag_cohorts_2021_v3_Simulation_Cohort_140Z2156899_18793_3000_1.25_0.75_0.1_0.75433,0.9770412583984829,0.968222106928279,0.9460366328536741,0.510755181312561,0.9255555555555556,0.9047619047619048,0.9076923076923077,0.9007633587786259,0.9042145593869731,444,389,38,29,0.930622009569378,0.9110070257611241,0.9207100591715975,427,0.921161825726141,0.9386892177589852,0.9298429319371728,473,0.9258919176477596,0.9248481217600546,0.9252764955543852,900,0.9256501573939878,0.9255555555555556,0.9255098911917276,900,0.9255555555555556,0.9248481217600546,0,0.107,17.0,0.9110070257611241
mag_cohorts_2021_v3_Simulation_Cohort_140Z2156899_18793_3000_1.25_0.75_0.25_0.64133,0.9648117799089968,0.967576979871129,0.932979797979798,0.5282973051071167,0.9044444444444445,0.9038095238095238,0.9079074252651881,0.8983778625954199,0.9031175059952039,430,384,43,43,0.8992974238875878,0.8992974238875878,0.8992974238875878,427,0.9090909090909091,0.9090909090909091,0.9090909090909091,473,0.9041941664892484,0.9041941664892484,0.9041941664892484,900,0.9044444444444445,0.9044444444444445,0.9044444444444445,900,0.9044444444444445,0.9041941664892484,0,0.163,22.0,0.8992974238875878
mag_cohorts_2021_v3_Simulation_Cohort_140Z2156899_18793_3000_1.25_0.75_0.5_0.81417,0.9684558674265117,0.9692053304501784,0.9347062638518655,0.34010595083236694,0.9033333333333333,0.9016666666666666,0.9094890510948905,0.8916984732824428,0.9005059021922429,423,390,37,50,0.8863636363636364,0.9133489461358314,0.8996539792387543,427,0.9195652173913044,0.8942917547568711,0.9067524115755627,473,0.9029644268774704,0.9038203504463512,0.9032031954071585,900,0.9038129117259552,0.9033333333333333,0.9033845997890992,900,0.9033333333333333,0.9038203504463512,0,0.117,17.0,0.9133489461358314
mag_cohorts_2021_v3_Simulation_Cohort_140Z2156899_18793_3000_1.25_0.75_0_0.81433,0.9780661580127841,0.9694912725306939,0.952322581893653,0.6961113214492798,0.92,0.9011904761904762,0.928607853136155,0.8687977099236641,0.897707665762879,419,409,18,54,0.8833693304535637,0.9578454332552693,0.9191011235955057,427,0.9588100686498856,0.8858350951374208,0.920879120879121,473,0.9210896995517246,0.921840264196345,0.9199901222373134,900,0.9230176295278529,0.92,0.9200355599456725,900,0.92,0.921840264196345,0,0.113,17.0,0.9578454332552693
mag_cohorts_2021_v3_Simulation_Cohort_140Z2156899_18793_3000_1.25_1.25_0.1_0.9465,0.9222116046363091,0.920509915682234,0.9000453208913513,0.5252620577812195,0.8488888888888889,0.8333333333333334,0.8504016064257028,0.808206106870229,0.8287671232876713,386,378,49,87,0.8129032258064516,0.8852459016393442,0.8475336322869954,427,0.8873563218390804,0.8160676532769556,0.8502202643171806,473,0.850129773822766,0.8506567774581499,0.8488769483020879,900,0.8520324640547109,0.8488888888888889,0.8489456066761927,900,0.8488888888888889,0.8506567774581499,0,0.105,17.0,0.8852459016393442
mag_cohorts_2021_v3_Simulation_Cohort_140Z2156899_18793_3000_1.25_1.25_0.25_0.92367,0.9258061800951621,0.9206734083388963,0.8960601026880097,0.3997572362422943,0.8566666666666667,0.8338095238095238,0.8005159071367154,0.8883587786259542,0.8421528720036183,424,347,80,49,0.8762626262626263,0.8126463700234192,0.8432563791008505,427,0.8412698412698413,0.8964059196617337,0.8679631525076766,473,0.8587662337662338,0.8545261448425765,0.8556097658042636,900,0.8578719737053071,0.8566666666666667,0.8562411611246603,900,0.8566666666666667,0.8545261448425765,0,0.159,21.0,0.8126463700234192
mag_cohorts_2021_v3_Simulation_Cohort_140Z2156899_18793_3000_1.25_1.25_0.5_0.94133,0.9161513286560943,0.9152095563158505,0.8932880168387766,0.4072982668876648,0.8488888888888889,0.8321428571428572,0.8073353954927088,0.8716603053435115,0.8382656572608397,408,356,71,65,0.8456057007125891,0.8337236533957846,0.8396226415094339,427,0.8517745302713987,0.8625792811839323,0.8571428571428572,473,0.8486901154919939,0.8481514672898585,0.8483827493261455,900,0.8488477633584969,0.8488888888888889,0.8488304881701109,900,0.8488888888888889,0.8481514672898585,0,0.132,17.0,0.8337236533957846
